,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
379,-0.33,-0.9354,-0.5611,-0.2951,-0.1384,-5.6189,-1.7915,-1.6127,-0.0558,0.6809,0.3689,1.1703,-0.7003,-0.0622,-0.1346,1.5839,2.0044,1.1881,2.8491,4.7747,-0.5793,3.4927,0.0236,0.8472,0.4039,0.0916,0.4831,0.1339,1.2846,0.1363,2.0922,1.2717
380,-0.4982,-1.4443,-1.847,-1.1471,-1.2095,-5.277,-4.0152,-2.9528,-0.4714,-0.2329,0.2953,0.7519,-2.1438,-0.2953,-0.2983,-0.4945,0.4748,1.1331,2.0751,1.7635,-0.9257,1.8746,0.2116,-1.2092,0.1873,-1.5815,-1.1768,-1.4787,0.5401,-0.3835,1.0948,-0.7608
381,-0.6514,-1.7386,-1.1589,-1.0222,-1.9385,-3.5436,-5.9366,-3.5321,-0.9924,-2.8222,-0.4416,-0.2163,-2.2993,-0.8005,-0.8984,-3.2174,-1.2757,0.5106,-0.3047,-2.5741,-3.0514,-2.3514,-0.6152,-2.2917,-0.4202,-0.9391,-0.676,-0.846,-0.0103,0.1891,-0.3128,-1.2448
382,-0.2007,-0.3497,0.8759,0.4467,-0.5129,-0.1299,-2.5305,-2.2018,-0.891,-3.1435,-0.6523,-0.1489,-0.5821,-1.1743,-0.5564,-2.9419,-0.142,-0.1228,-1.3301,-2.1077,-2.7359,-2.0639,-0.498,-0.8443,-0.547,2.1362,1.2886,0.6819,0.1214,1.3494,-0.2212,0.1433
383,0.5265,2.3615,1.9752,0.7712,2.6131,2.6351,3.4411,0.6829,0.3747,-0.3875,-0.4645,0.3824,1.7464,-0.7804,-0.0636,0.6167,2.0352,-0.1411,-0.8264,2.4469,0.1562,1.5609,0.7575,1.4635,0.5813,3.0958,2.0896,0.4396,-0.8595,1.4336,0.0032,0.6069
384,1.7274,3.7072,1.5687,0.3267,4.4571,3.2725,4.8815,1.6688,0.8854,1.9625,-0.7844,0.1775,2.2104,-0.4456,-0.0273,3.3994,2.8353,0.2282,-0.1704,5.2952,2.4502,3.3572,1.5961,1.9544,1.4317,0.8905,1.2615,-0.4019,-1.7345,0.7143,-0.3406,0.2384
385,3.0348,2.7475,1.8701,0.7074,4.2373,4.2792,3.5038,2.2056,1.2159,2.6681,-0.1208,-0.6004,0.9658,-0.4636,0.0733,5.3456,3.4109,-0.064,1.9646,4.5673,3.0389,4.6981,1.59,1.2426,1.5656,0.4361,0.8553,-0.5792,-1.3152,0.2021,-0.5397,0.4323
386,3.2368,0.7088,1.8927,1.1272,2.0311,4.2688,1.4175,2.1618,1.1159,2.5559,1.1679,-0.9862,-0.8435,-0.3331,-0.2396,4.8428,3.6423,-0.7346,3.8191,2.5421,2.7521,4.6025,1.736,-0.4348,1.5985,1.4852,0.4478,-1.3149,-0.4874,-0.0274,-0.3614,0.0941
387,3.267,0.7102,0.66,-0.045,-0.4059,1.8905,-0.3369,1.3155,1.1946,2.1396,1.8192,-0.5478,-1.6819,0.5629,-0.2316,2.2509,2.9263,-0.6528,3.8898,0.9226,2.4719,3.7614,2.2817,-2.4994,1.0741,0.9374,-1.3411,-2.866,-2.2069,-0.8471,-0.6718,-0.3742
388,3.185,0.7509,-1.324,-1.4482,-2.6979,-1.1319,-2.2692,0.6949,1.2568,1.4086,1.315,-0.1725,-1.973,0.2055,-0.0447,-0.0508,1.7347,-0.5861,2.9633,-1.8116,2.1128,2.7819,2.1815,-3.3877,0.3363,-0.7269,-2.9872,-2.7035,-4.574,-1.3327,-0.9441,-0.4699
389,2.1824,0.6419,-1.6351,-0.7004,-3.6869,-2.5365,-3.1974,0.5674,0.9961,0.4325,1.2542,0.244,-1.5462,-0.7293,0.2747,-1.1474,-0.0671,-0.3935,2.02,-1.4136,1.7471,0.8037,0.9574,-2.7722,-0.4775,-2.2477,-3.4744,-1.3996,-3.8772,-0.8797,0.5191,0.1803
390,0.9582,2.3126,-0.7674,0.2893,-1.8608,-0.9735,-0.5541,0.5207,0.7322,-0.1157,0.8871,-0.3272,-0.274,-0.4492,0.6619,-1.3121,-0.811,-0.2745,0.2071,0.5212,0.3085,-1.1471,-0.329,-1.6697,-0.8793,-1.6246,-2.0968,-0.0415,-1.0469,-0.1683,0.868,0.4525
391,0.1766,2.9044,-0.0566,0.0839,0.3048,0.5789,2.6463,0.2054,0.4499,-0.4255,0.7169,-1.4422,0.8957,0.1876,0.609,-1.0834,0.0431,-0.5367,-1.2502,1.8736,-0.7501,-0.839,-0.5725,-1.1171,-0.2321,0.6698,0.1654,0.8116,0.9429,0.089,0.0241,-0.1703
392,0.6993,2.14,0.1012,0.1873,1.519,1.4643,5.444,1.3223,1.6412,0.6257,1.9559,-1.4249,1.9794,2.0873,0.2243,0.0649,2.1439,0.3705,0.0947,4.1733,0.1268,0.8524,0.9273,-0.1186,0.8964,2.2912,0.9314,1.2696,1.0399,-0.2321,0.4906,-0.3221
393,0.4807,1.4374,-1.3026,-0.0851,1.3354,1.3712,5.2992,2.4941,1.5536,1.1353,1.7139,-1.5739,1.4246,2.6694,-0.2835,-0.4611,2.2349,0.7823,0.5106,3.7695,1.0034,1.0757,1.5969,1.1564,1.0838,1.2144,0.2244,1.7712,0.7833,-0.7079,0.9007,-0.8433
394,-0.8459,1.0955,-3.1592,-1.0673,0.5304,0.5098,3.1605,1.5726,0.7978,0.5424,0.0031,-1.7964,0.6718,2.2299,-0.4358,-0.746,1.0929,0.4893,-0.6096,2.2449,0.8361,-0.1594,0.199,1.6071,0.3237,-0.8063,-0.6236,1.6818,0.7224,-0.9486,0.5192,-1.6988
395,-6.5296,-6.2968,-6.4535,-4.3505,-3.9907,-3.4891,1.93,-3.101,-0.9393,-3.7865,-0.6818,-2.9818,-0.624,0.6062,-0.519,-1.4018,-2.9455,-0.121,-1.3832,-1.2098,-1.0025,-3.5595,-2.6285,-1.1197,-1.894,0.2189,-0.0535,2.3859,0.138,-1.85,1.2735,-4.2317
396,-3.4543,-3.7955,-3.0811,-1.0331,-0.1227,-2.0643,0.7207,-0.573,0.166,-1.2464,0.3398,0.0462,0.4727,0.0052,1.3097,0.8124,-1.2676,0.8135,0.9146,0.7655,1.3777,0.1311,-1.0565,1.326,-0.9145,1.82,2.0306,2.5646,0.0782,-0.0881,1.8826,-1.6042
397,-2.5008,-2.7117,-2.7757,-1.1762,-0.6414,-3.4945,-2.5925,-0.8872,-0.7056,-1.1334,0.4254,0.7433,0.9263,0.0987,0.6449,-0.7496,-1.5818,0.7085,0.6096,0.9512,2.0119,0.7664,-0.3747,0.6449,-0.559,1.4709,0.6465,1.3797,-0.1448,-0.6095,1.5985,-0.5661
398,-0.678,-1.9679,-0.8371,-1.0815,-1.4742,-2.3458,-1.7771,-0.1589,-0.3296,-0.3954,0.8361,0.3155,1.4551,0.5748,0.2272,-0.9688,-0.3821,0.6812,1.1707,2.1339,1.7721,1.6948,0.4257,1.2378,-0.0578,1.0243,-0.6573,1.0638,-0.0927,-0.8268,2.0029,0.514
399,0.0956,-1.0772,0.2703,-1.4341,-1.5394,-0.9664,-1.9824,0.3205,0.0963,0.7229,0.6445,-0.7561,0.8626,0.2838,-0.237,-0.7244,0.6057,-0.6153,1.5391,0.677,0.3853,1.1649,-0.0483,0.1113,0.0435,-0.171,-1.8265,-0.1955,-0.3723,-0.2443,0.8363,0.8822
400,-0.3979,-0.379,0.8451,-0.3746,-1.3433,-0.0581,-1.3063,0.1343,-0.4167,0.4141,-0.2981,-0.2882,0.1748,0.1856,-0.796,-0.8949,-0.221,-0.7039,-0.5012,-2.7615,-1.1627,-1.058,-0.7513,-0.303,-0.4115,-0.9051,-1.1625,-0.3789,0.5401,-0.0105,-0.9177,0.4757
401,0.109,-0.8436,-0.7256,1.0547,-2.0128,-2.2509,-5.8633,-2.0511,0.1056,-0.8531,0.3566,0.0462,-0.7482,-1.7854,-0.2259,0.0562,-1.4409,-1.5881,1.1522,0.0017,-0.6654,-1.3691,0.0378,-1.1877,-0.4966,-1.988,-1.2399,-1.0237,-0.4403,-1.4123,-1.1585,1.3355
402,0.1454,-0.8609,-0.7706,1.1318,-2.089,-2.3868,-6.313,-2.1932,0.1106,-0.9009,0.3895,0.073,-0.8112,-1.8978,-0.2264,0.0564,-1.5369,-1.6764,1.238,0.0048,-0.7254,-1.4768,0.0502,-1.2696,-0.526,-2.1362,-1.3296,-1.1115,-0.4606,-1.4905,-1.2452,1.4391
403,0.2036,-0.8975,-0.7986,1.2437,-2.1521,-2.5373,-6.8818,-2.3465,0.1255,-0.9489,0.4315,0.1283,-0.8411,-2.0269,-0.2104,0.0785,-1.6656,-1.7781,1.3617,0.0448,-0.7739,-1.563,0.0823,-1.3591,-0.5513,-2.3021,-1.4152,-1.2128,-0.4774,-1.565,-1.3452,1.5949
404,0.2725,-0.9568,-0.8105,1.3903,-2.2133,-2.7109,-7.5867,-2.5229,0.1322,-1.0108,0.4776,0.203,-0.856,-2.1868,-0.1937,0.1104,-1.8413,-1.9044,1.5217,0.1182,-0.8238,-1.6397,0.1247,-1.4597,-0.5788,-2.4954,-1.4981,-1.3266,-0.4951,-1.6446,-1.4568,1.7865
405,0.2194,-0.9627,-0.9129,1.4165,-2.429,-2.8513,-7.882,-2.7407,0.0863,-1.0963,0.4845,0.1337,-1.0924,-2.2838,-0.2606,0.08,-1.9463,-2.0382,1.5503,-0.0132,-0.9241,-1.8901,0.0301,-1.5546,-0.6624,-2.6943,-1.6655,-1.3904,-0.5276,-1.7543,-1.48,1.7951
406,0.2067,-2.00E-04,0.8774,1.0373,-0.9917,-0.0071,-0.9128,-0.7907,0.355,-0.4714,0.5771,0.6926,-0.813,-1.1683,-0.2132,0.3471,0.4228,-0.8449,1.0608,-1.4364,-0.2593,0.2332,0.2297,0.6185,-0.028,-0.3175,0.3136,-0.035,-0.6601,-0.2155,-0.3151,0.3693
407,-1.2024,0.3236,-2.5879,-0.8518,-3.9861,-2.4397,-1.4476,-2.9116,-0.3628,-1.171,0.0387,-1.7809,-3.9595,-1.2894,-1.1266,-1.1013,0.0416,-1.524,-0.7193,-3.0514,-1.7944,-4.2013,-1.4891,-1.5818,-1.2054,-2.3107,-2.7352,-0.9593,-0.9208,-2.261,-0.7943,-1.134
408,-0.6103,2.3118,-2.7593,-1.0635,-2.2283,-2.1099,-0.1203,-0.9885,-0.759,-1.2391,-0.3017,-1.3756,-3.131,-0.589,-0.9945,-1.7244,1.3692,-0.134,-1.5429,-4.1896,-3.0029,-3.9054,-0.8046,-1.4002,-0.6087,-1.4148,-1.711,-0.7708,-0.7067,-1.0574,-0.5862,-0.6765
409,1.0593,2.3032,-2.5246,-0.5725,0.3193,-1.6487,-1.2809,-0.093,0.1044,-0.6308,0.2524,-0.6683,-2.2065,-0.6714,0.3125,-2.0913,1.1749,0.7258,-1.4289,-2.6078,-2.3913,-3.5798,0.4987,-2.5179,0.2553,-1.0856,-1.8944,-1.3315,-0.166,-0.8647,-1.9438,-0.1384
410,1.3886,2.4913,-0.4807,0.8971,2.5328,0.0839,-0.5647,0.9774,0.1502,-0.0445,0.3399,0.1899,-0.5226,0.1778,2.1393,-0.3162,0.6887,1.478,-0.4656,0.3542,-0.6911,-1.8288,1.3204,-2.1944,0.6997,0.5151,-0.6958,-0.8194,0.7822,0.5551,-1.4007,0.352
411,0.3907,3.2045,0.3881,1.2297,1.8239,-0.2088,-1.7818,0.7542,-0.7082,0.2893,0.5359,0.1769,-0.2777,0.7888,2.6973,1.665,0.9851,1.7982,0.6297,3.1663,0.0439,-0.9834,1.4605,-1.4867,0.7351,0.9777,0.0559,-0.4205,0.2505,1.0701,-0.2823,0.1136
412,-0.3816,3.796,-0.5985,0.4902,-0.1926,-0.9826,-2.2071,-0.8216,-0.122,0.1656,1.2932,0.2403,-0.5073,1.483,2.2125,1.1957,1.0108,2.0053,1.234,3.645,0.0031,-0.8254,1.5538,-1.5747,0.1039,-0.1531,-0.6387,-0.8664,-1.2812,0.4805,0.2882,-0.6381
413,0.1217,3.2063,-1.9692,-0.8604,0.2197,0.5308,-1.2199,-1.2873,0.6722,0.0154,0.9339,0.589,-0.2457,1.6609,1.0306,0.0986,0.4345,1.3288,0.6086,1.7174,-0.2615,-0.7099,1.0264,-1.8285,-0.593,-0.4608,-1.3077,-1.2316,-1.2037,0.0193,-0.4015,-1.503
414,0.1396,0.7206,-1.1076,-0.8041,1.803,2.6696,2.6329,0.8123,0.5371,-0.1324,-0.482,0.7122,-0.1474,0.9704,0.8096,0.4699,0.2477,0.0932,-0.9986,-0.9059,-0.7418,-0.7518,-0.725,-0.2851,-1.3134,0.3105,0.1875,0.2612,0.5451,0.2354,-0.4256,-1.6972
415,-1.1073,-1.851,0.9225,-0.0881,0.9784,2.1683,3.9844,1.7433,-0.2675,-0.6815,-1.3559,-0.4339,0.3082,0.0352,1.3194,0.296,-0.426,-0.9667,-1.9907,-2.7202,-1.3065,-1.6714,-2.8066,1.3894,-2.0756,0.0116,2.1309,1.4552,0.729,0.1984,0.2236,-2.1987
416,-1.0772,-2.1437,2.2203,0.9516,0.365,2.0242,2.6138,1.9674,0.4612,-0.1064,-0.2411,-0.8095,0.4368,-0.8754,0.5932,-0.4228,-0.9604,-1.4537,0.4374,-0.4962,-0.4542,-1.1312,-2.5982,1.9623,-1.1103,-1.0895,1.6802,1.3562,-0.5065,0.3857,0.6582,-1.259
417,-0.4652,-1.8061,3.9269,2.4038,1.2374,2.8289,1.3256,2.5418,1.6229,0.5213,1.3187,-0.6856,0.1765,-0.6624,-0.4406,-0.1891,-0.6758,-1.5987,3.0692,1.6437,0.8216,0.9949,-0.6155,2.4408,0.6033,-0.6274,1.0895,0.6864,0.2427,1.4166,1.5878,-0.0319
418,-0.5042,-0.66,2.9285,1.6083,1.3141,2.4019,1.6831,2.0049,1.3337,0.7189,1.2668,-0.5129,-0.4793,0.3293,-0.7356,1.2193,0.2673,-1.0603,1.6743,1.6428,0.9155,2.3589,0.5353,2.3672,0.8737,0.5547,0.973,1.4944,1.8841,1.4708,2.0214,0.3117
419,-0.2264,0.3864,0.1643,-0.4623,0.5813,0.5632,2.0219,-0.1417,0.845,-0.0156,-0.0371,-0.412,-0.8486,0.1928,-0.0811,0.7028,0.1907,-0.1827,-0.5121,-0.6006,0.6442,2.1374,-0.1552,0.3127,-0.0485,-0.1159,-0.3615,1.0769,1.4323,0.2297,0.7455,0.3602
420,0.4139,-0.8611,-1.3108,-2.0088,0.7668,-0.4435,1.5942,-1.8843,1.4959,-0.5912,-0.9503,-0.5964,-0.9237,0.3534,1.5329,-1.1195,-0.3305,-0.177,-0.5218,-2.572,0.5744,0.9429,-1.2263,-1.4661,-0.1395,-0.4452,-1.7092,-0.7747,-0.5698,-0.1736,-0.4784,1.2948
421,0.6435,-2.444,-0.8568,-2.1844,2.3783,0.3568,0.4848,-1.0476,1.0681,0.1836,-0.839,-0.0511,-0.2999,0.5775,1.5766,-1.5785,-0.6064,-0.1163,-0.3584,-2.3021,-0.6731,0.0474,-1.4543,-1.0362,-0.0437,0.5368,-0.6619,-1.2661,-0.6569,0.9007,-1.1375,0.6773
422,-0.1352,-3.1302,-0.6445,-2.1725,2.292,1.1179,-1.4097,0.4118,-0.9301,1.2489,-0.9389,-0.3158,0.1968,0.5947,0.3404,-1.2331,-1.0995,-0.7199,-0.8612,-1.4404,-2.1378,7.00E-04,-1.615,-0.2183,0.4082,0.9649,0.2214,-0.5107,-0.7035,1.042,-1.2884,-0.5941
423,-0.7526,-1.7197,-1.4526,-2.1033,2.5672,0.8518,-1.0144,0.0406,-1.2231,1.2583,-1.8316,-1.1586,-0.0302,0.0033,0.2741,-1.9531,-1.3662,-1.9946,-0.9843,-0.4722,-1.5536,0.7708,-1.2331,-1.0749,0.2704,0.2239,-0.278,-0.2486,-1.9815,-0.3168,-1.0667,-1.1652
424,-1.3604,-1.3525,-0.8373,-1.1949,3.0726,0.3556,-1.4313,-1.0757,-0.954,0.0622,-2.5593,-1.5837,0.3799,-1.071,0.2216,-2.0137,-1.3765,-2.1549,-1.4409,-2.0568,-0.3644,1.2176,-0.4903,-0.4749,-0.0336,0.3514,0.1675,-0.3451,-0.8213,-0.7273,-1.2464,-0.9604
425,-1.0744,-1.7685,0.9982,0.5535,1.5876,0.0948,-2.0447,-0.3316,-0.8584,-0.1845,-2.014,-0.1657,-0.2181,-1.1048,-0.6924,1.1208,0.0502,-0.7793,-1.2908,-2.0998,0.3708,1.3834,0.7204,0.0556,0.4127,1.5164,0.8498,-0.1465,2.0843,-0.4619,-0.9516,-0.8812
426,0.0326,0.3003,0.4503,1.0678,0.3145,0.5585,-2.1761,0.653,-1.4654,0.8097,-0.8689,0.9684,-1.392,-0.4638,-1.0521,2.3095,0.9494,0.5607,-0.3263,0.8418,1.0941,1.6725,1.0759,-1.4291,0.593,2.1257,0.8201,-0.786,2.5365,-0.6171,-0.0137,-1.1321
427,-0.0488,2.87,-1.5935,-0.4668,0.668,2.0024,-0.115,0.6352,-0.2175,1.9807,-0.0338,1.8414,-1.3399,-0.2124,-0.6113,1.1524,0.5617,1.7801,1.7517,4.8188,1.7157,1.4211,1.3732,-0.9407,0.326,1.3522,0.4029,-0.3091,0.0361,-0.4149,1.2459,-0.5459
428,-0.518,3.7916,-2.2319,-2.0434,1.569,3.0476,2.7908,-0.6143,0.4062,1.999,0.073,1.3573,0.5494,0.9206,0.1051,1.0189,-0.2001,2.7675,2.3313,6.7779,2.2406,0.5361,1.4115,-0.3283,-0.4012,0.3547,-0.3847,0.645,-1.9167,-0.0847,1.9188,0.927
429,-0.0071,2.3641,-1.0993,-1.2978,2.5521,3.4731,4.6521,-2.0541,-0.2173,1.0612,0.793,0.5596,1.774,1.7659,0.5312,0.3574,-0.7753,3.0943,1.5767,5.884,2.4832,-0.2633,0.9492,-0.9477,-0.693,0.3908,-0.6336,1.7246,-1.3076,0.1922,1.686,1.6575
430,-0.3133,1.2067,0.3372,0.1714,3.8811,2.7688,5.7557,-1.3314,0.3418,0.3364,0.9021,0.2187,2.6418,1.7654,0.1429,-0.9188,-0.345,2.375,0.3347,4.4002,2.2443,-0.7601,0.5494,0.13,0.0032,0.815,-0.1554,2.5541,-0.5886,-0.3901,1.3105,1.1367
431,-2.049,-0.6591,1.9161,2.1028,4.2443,2.2693,3.6894,0.8261,0.1456,-0.3484,0.3153,0.0378,2.0698,-0.1696,-0.9095,-0.7694,0.7275,0.5977,-1.3951,2.2696,0.4748,-0.4065,-0.0256,1.6311,0.5824,1.2434,0.9536,2.754,-0.4801,-0.472,1.1374,-0.0723
432,-1.7181,-1.7201,1.8448,2.7489,2.4022,1.3902,1.0069,1.5647,-0.5126,-0.4296,-0.5152,-0.6017,0.62,-1.9742,-1.5364,0.4436,1.6901,-0.0395,-2.8139,0.4367,-1.2713,0.2183,0.0916,0.8938,0.7579,-0.0028,0.4705,1.2763,-0.9578,-0.1614,0.0434,-0.5824
433,-1.3139,-1.1301,0.9017,1.9709,-0.054,0.3786,0.0579,-0.4289,-1.1856,-1.0956,-1.221,-1.4623,-0.5965,-1.9322,-1.658,-0.3321,0.79,-0.3213,-3.4165,-1.8501,-1.4664,-1.369,-0.5197,-0.3745,-0.1669,-0.9713,-1.2987,0.2091,-1.118,-0.6206,-1.6612,-0.4867
434,-0.8498,-0.5124,0.1902,1.2958,0.0997,-0.2089,1.4038,-1.6061,-0.6188,-1.6515,-1.0258,-0.9395,-0.5217,-1.1238,-0.4827,-1.6521,-1.0983,-1.0606,-4.0332,-1.192,-0.6438,-2.69,-1.1176,-0.6027,-1.4018,-0.1027,-1.782,0.6505,0.2556,-0.9086,-1.91,0.0446
435,-1.1152,-1.3247,1.2022,1.4032,2.2059,0.7598,3.9451,-1.0894,0.2079,-1.5869,-0.3327,0.0187,0.7042,-0.1579,0.1785,-1.88,-1.6488,-1.9038,-3.7867,1.5275,0.028,-1.6793,-1.2809,1.3084,-1.562,1.3461,-0.1528,0.9648,1.2907,-0.2634,-0.8414,-0.2842
436,-2.2503,-2.7262,2.4589,1.221,4.2324,2.4831,4.0129,0.3936,0.6436,-0.5711,0.0505,-0.5143,0.4443,-0.2358,0.5821,0.4179,-0.6926,-2.1709,-1.9986,2.1731,0.2395,0.7493,-0.7857,2.6234,-0.3813,1.0286,1.1209,0.5447,0.8659,0.2821,0.1124,-1.5832
437,-1.6365,-2.6318,2.2808,-0.0642,4.2205,3.5597,2.5983,1.72,0.0724,0.5656,-0.094,-0.9488,-0.9403,-0.1254,0.7461,1.3081,0.0723,-2.1575,-0.0688,-0.7408,-0.4631,0.9416,-0.0969,1.4119,0.4145,-0.8079,0.8516,0.2433,-0.7546,0.2051,0.553,-1.564
438,-1.3256,-1.7873,2.406,-0.2251,2.9798,3.403,1.1373,1.4066,-1.1444,-0.0919,-0.3633,-1.1615,-1.3229,0.3168,-0.0103,-0.7879,-0.5784,-1.2581,-0.4583,-5.5852,-1.8047,-1.9856,-0.3249,0.6609,-0.0608,-1.4339,0.748,0.7286,-1.2185,0.2556,0.0325,-1.4691
439,-1.0315,-1.565,4.1475,0.7556,1.5869,2.162,0.2641,1.5141,-1.1144,-0.676,-0.1137,-0.352,-0.8758,0.5641,-0.4291,-1.0841,-0.5973,0.6502,-1.3071,-6.8061,-1.9759,-2.9211,0.1357,1.3132,-0.3676,0.0405,1.4781,1.7761,0.2665,0.7633,-0.0787,-0.6578
440,-0.0509,-2.1231,3.0063,0.2489,-0.1036,0.4903,0.0757,2.1299,-0.1938,0.4236,0.3874,0.7887,0.2354,0.2363,0.1049,1.2188,0.4466,1.5275,-0.2399,-4.0241,-0.4986,-0.0346,1.0805,1.8776,0.6409,1.573,2.1508,1.4619,0.6416,0.7355,1.4393,0.3613
441,0.1253,-2.4732,0.4074,-0.7665,-3.0706,-2.464,-0.9474,1.3836,-0.3414,0.5667,0.5912,0.5288,0.5156,-0.8481,-0.118,0.1068,-0.7459,1.5394,-0.3738,-2.4396,0.1003,1.3355,1.159,0.8493,0.9732,1.4081,1.5705,-0.2648,-0.066,0.4266,1.5613,0.3508
442,0.9634,-1.1975,-1.5081,-2.0124,-6.3345,-5.0564,-2.5011,-0.0456,-0.4441,-0.5546,1.0124,0.0039,-0.2279,-0.5087,-0.8886,-1.2639,-1.3917,1.9885,-0.5544,-3.1287,0.3273,0.3245,1.7266,-0.6261,0.4276,0.4364,0.652,-0.8812,-0.7369,0.0739,0.1302,0.313
443,1.6052,-0.1539,-1.1266,-1.131,-7.3247,-6.2873,-3.7908,0.8959,0.1326,-0.5645,1.7465,0.3514,-0.6167,0.9191,-1.4373,-0.5972,-0.4347,1.299,0.6742,-2.0837,-0.3026,-0.3712,2.4691,0.6736,0.5339,0.0308,0.4015,-0.0012,0.2048,-0.362,0.3114,1.3922
444,2.3935,1.1606,-1.2795,-1.0492,-6.4849,-5.9684,-3.5651,1.2162,-0.6033,0.2373,1.2497,-0.5446,0.5685,2.2969,-1.8008,0.3884,-0.0734,1.1491,1.071,0.1549,-0.7104,-1.5824,1.8266,0.7562,-0.0681,-1.0941,-0.14,0.0677,0.1364,-0.4102,0.7806,2.7084
445,2.4921,3.5832,-1.5174,-1.4691,-4.9502,-3.8151,-2.1222,0.2262,-0.7142,0.6602,-0.4264,-0.3589,2.3173,2.3665,-1.9974,0.4191,-0.2399,1.0438,0.6965,0.0437,-1.1233,-1.7234,0.7966,-1.1201,-0.4925,-2.128,-0.6122,-0.7444,-0.9037,-0.6066,0.4743,2.6624
446,2.0551,4.3371,0.1439,-0.219,-3.6286,-1.8668,0.0443,0.6946,0.1135,0.0231,-1.6232,1.0968,2.7397,1.0252,-1.4874,-0.6852,0.0466,0.7457,-0.2312,-1.5599,-1.2851,-0.8584,1.1617,-1.095,-0.5076,-2.0535,-1.1928,-0.4916,-1.0764,-0.9498,-0.2925,1.6604
447,1.536,2.7913,0.6886,0.5464,-4.0005,-2.4912,-0.3008,1.9303,0.6641,-0.5352,-0.8924,0.8477,1.7573,0.523,-0.4671,-0.9098,0.3906,0.8774,-0.1051,-0.2825,-0.5041,0.144,1.4985,-0.2287,-0.0896,-1.5914,-2.4835,-1.1457,-1.2754,-0.1516,0.4507,0.4549
448,0.2332,0.8544,-0.9194,0.179,-6.1089,-5.6037,-3.9938,0.9574,-0.1542,-1.2052,-0.4712,-0.6875,1.3513,0.8085,-0.505,-0.6215,-0.587,0.8167,-0.4873,1.3443,-0.7131,-0.791,0.4468,-1.1292,0.0632,-2.1189,-2.5049,-1.829,0.0089,0.345,0.442,-0.0513
449,-1.3846,0.0474,-2.1441,-0.1318,-7.1143,-6.2069,-6.071,-0.3252,-0.9982,-1.3517,-0.5575,-1.4819,1.9874,0.3743,-1.2148,-1.1672,-2.2503,0.3531,-1.1535,0.7809,-1.1025,-0.9791,-0.7347,-1.5465,0.41,-1.8351,-1.6591,-1.5829,2.1882,0.058,-0.1908,-0.3911
450,-1.4441,-0.8712,-2.4057,-0.9551,-5.8717,-3.1215,-3.0719,0.0883,-0.1831,-0.7241,0.3416,-3.1215,1.1046,-2.8406,0.2936,-1.6658,-1.5305,0.9424,1.2184,1.6389,0.7665,2.0531,0.0625,-0.3462,1.5039,0.5666,-0.2,-0.6989,1.0576,-0.4877,0.6493,-0.9618
451,-0.5818,1.5851,-1.7088,-0.5187,-4.1174,-2.1035,-4.7693,1.2437,0.3331,1.8281,2.1274,-0.9759,1.0063,-1.1817,-0.0368,0.4659,0.638,0.155,2.8976,4.8519,1.7808,2.9782,-0.4702,1.1256,2.0412,1.4588,0.2428,0.1554,2.8044,0.7877,1.4445,1.9454
452,-0.0867,2.6932,-1.4385,-1.1415,-2.0178,-0.8125,-3.3278,0.948,0.3568,2.768,1.5894,-0.6379,-0.3315,-0.8317,-0.5336,1.5533,1.6239,-0.361,2.598,3.4297,1.1686,2.5614,-1.1687,0.7938,1.8043,0.2332,-0.4103,-0.2975,1.1327,0.7601,0.4474,1.9995
453,0.0924,1.1964,-0.1844,-0.1181,-0.824,-0.4856,-0.0273,0.6241,0.3299,1.8247,0.5842,0.5485,-0.4247,-0.078,-0.7274,1.1234,0.6041,-0.4469,0.5813,1.3204,0.1257,0.6468,-0.8472,0.9084,0.7572,0.1771,0.3895,0.5317,1.6052,-0.2555,0.1496,0.9162
454,-0.0072,-0.4168,0.3232,0.6999,0.3762,-0.4238,1.1789,0.7829,0.9094,0.9315,1.0567,1.4153,0.1497,0.7365,0.3138,1.9554,-0.0455,-0.6349,0.5541,1.7809,0.6451,-0.5403,-0.1279,0.5556,0.1809,-0.3787,0.6732,1.4586,2.1604,-0.064,0.9217,-0.6552
455,0.4109,-1.4507,-0.1324,1.0096,0.614,-1.4488,-1.0206,0.7346,1.6107,-0.1856,2.0675,0.9822,0.8368,0.4828,1.3169,1.4098,-0.4194,-1.3464,1.4803,1.6906,1.2428,-0.5334,-0.2875,-0.6391,0.6823,-0.563,-0.1008,1.643,1.7022,0.8146,1.8315,-0.5231
