,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
312,4.1909,6.6597,5.2764,6.6879,10.2493,2.6019,0.678,7.7659,8.3315,4.29,3.4841,0.0859,5.5693,3.97,3.9194,9.5235,9.5476,-0.7253,8.7614,2.5069,6.0979,3.8232,7.1172,-1.1752,4.3985,7.8427,1.8391,4.5235,7.794,5.9458,0.4261,0.4697
313,6.554,7.5434,6.4057,8.4331,11.9154,3.1209,0.2623,9.3649,7.8317,4.9258,4.2138,1.7605,5.8555,3.8643,5.0004,11.1196,9.7918,-0.436,9.898,3.0601,6.251,5.8706,9.4452,-1.5192,7.8929,10.3048,3.8028,5.0238,10.3397,7.8757,0.3719,0.7467
314,8.8005,8.3592,7.4745,10.0882,13.4879,3.5907,-0.1406,10.8684,7.328,5.5214,4.8996,3.3836,6.1055,3.7535,6.0262,12.6123,9.9881,-0.162,10.951,3.5828,6.382,7.8139,11.661,-1.8544,11.2191,12.6412,5.6832,5.4794,12.7641,9.7109,0.3129,1.0077
315,0.7062,-0.5674,-2.0807,-3.1159,-3.9014,-5.7754,-2.8426,1.6117,-5.7345,-0.7854,0.654,-0.0902,0.5637,-0.594,-1.5224,-3.062,-0.2424,-0.7379,-0.2036,-0.6103,-1.8917,-1.6103,1.2986,0.1858,1.8168,1.3097,-1.9425,-4.4259,0.2055,0.3546,0.1186,0.5861
316,10.0476,8.2558,7.8028,10.7843,13.8408,3.32,-0.7479,11.2405,6.0565,5.4294,4.8841,5.1101,5.6718,3.2127,6.379,12.7373,8.9552,0.278,10.7104,3.7378,5.9195,8.7873,12.864,-2.1601,13.1934,13.6893,7.0955,5.444,14.0326,10.6728,0.1073,1.1068
317,9.0456,7.3382,7.0622,9.825,12.6236,2.5792,-0.9521,10.1075,5.2933,4.7423,4.1821,5.2103,4.9898,2.7847,5.7057,11.3682,7.7265,0.4467,9.4171,3.3703,5.3287,7.8136,11.8505,-2.1306,11.8343,12.3986,6.624,4.9508,12.8741,9.7979,-0.0394,0.9448
318,7.9272,6.3561,6.2599,8.7763,11.314,1.7859,-1.1513,8.8806,4.526,4.0133,3.4326,5.262,4.2745,2.3497,4.9757,9.8975,6.4499,0.6056,8.0396,2.9725,4.7173,6.7345,10.7275,-2.0918,10.3071,10.9828,6.0706,4.4176,11.595,8.8301,-0.1911,0.7651
319,6.8734,5.4051,5.4925,7.7826,10.0631,1.0057,-1.3648,7.7097,3.7597,3.3089,2.7078,5.3551,3.5802,1.9194,4.2771,8.488,5.2029,0.7635,6.7076,2.5915,4.1239,5.7114,9.677,-2.0638,8.8774,9.6443,5.5689,3.9054,10.3969,7.9208,-0.3446,0.5857
320,5.8684,4.4771,4.7545,6.8323,8.861,0.2315,-1.5875,6.5791,3.0005,2.6267,2.0043,5.4804,2.8998,1.4969,3.6073,7.1223,3.9791,0.918,5.4086,2.2253,3.5459,4.7308,8.6824,-2.0454,7.5196,8.3653,5.1069,3.4025,9.2618,7.0577,-0.4996,0.4085
321,4.8738,3.5515,4.021,5.8931,7.6708,-0.5506,-1.8218,5.4595,2.2385,1.9477,1.3019,5.6219,2.2241,1.0735,2.9409,5.7686,2.7593,1.0711,4.1146,1.8609,2.9728,3.7576,7.7058,-2.0313,6.1816,7.1025,4.6575,2.9036,8.1472,6.2082,-0.6581,0.225
322,3.8782,2.6226,3.2884,4.9568,6.4856,-1.3463,-2.0644,4.3396,1.4786,1.2704,0.5982,5.7735,1.5478,0.6518,2.277,4.414,1.5391,1.2215,2.8161,1.4974,2.4027,2.7822,6.7354,-2.0205,4.8448,5.843,4.2127,2.4,7.0402,5.3637,-0.8196,0.0371
323,2.8804,1.6895,2.5531,4.0212,5.3011,-2.1555,-2.319,3.2197,0.715,0.5912,-0.1106,5.9361,0.8719,0.2275,1.6103,3.0591,0.3159,1.3715,1.512,1.1322,1.8337,1.8026,5.7699,-2.0123,3.5103,4.585,3.7719,1.8957,5.9394,4.5228,-0.9852,-0.1587
324,1.8814,0.7531,1.8176,3.0879,4.1205,-2.9796,-2.5843,2.0988,-0.0475,-0.0872,-0.8221,6.1099,0.195,-0.1963,0.9454,1.7022,-0.9097,1.5206,0.2014,0.7675,1.2665,0.8205,4.8104,-2.0068,2.1779,3.3295,3.3365,1.3871,4.8456,3.6872,-1.1542,-0.3594
325,0.8816,-0.1866,1.0798,2.156,2.9411,-3.8175,-2.8627,0.9783,-0.8133,-0.7669,-1.5385,6.2955,-0.4815,-0.623,0.2788,0.345,-2.1389,1.6707,-1.115,0.4013,0.6995,-0.1644,3.8566,-2.0037,0.8506,2.0764,2.9064,0.8776,3.7589,2.8566,-1.3275,-0.5677
326,-0.1198,-1.129,0.3408,1.2257,1.7645,-4.6709,-3.1536,-0.1438,-1.5779,-1.4463,-2.2587,6.492,-1.159,-1.0499,-0.3863,-1.015,-3.3717,1.8218,-2.4394,0.0352,0.1329,-1.1522,2.9076,-2.0023,-0.474,0.8248,2.4817,0.3639,2.6782,2.0313,-1.5044,-0.7813
327,-1.1214,-2.0724,-0.4003,0.2972,0.5897,-5.536,-3.458,-1.2646,-2.3426,-2.1257,-2.983,6.6971,-1.8347,-1.4792,-1.052,-2.3741,-4.6065,1.9753,-3.7685,-0.3326,-0.434,-2.1415,1.9632,-2.0017,-1.7912,-0.4243,2.0618,-0.1506,1.6039,1.2118,-1.6853,-1.0022
328,-2.1253,-3.0177,-1.1436,-0.6308,-0.5836,-6.4163,-3.7759,-2.3875,-3.105,-2.8049,-3.7117,6.911,-2.5108,-1.9093,-1.7163,-3.7367,-5.845,2.1313,-5.1065,-0.701,-1.0016,-3.134,1.0217,-2.0016,-3.1055,-1.6734,1.6463,-0.6692,0.5336,0.3972,-1.8699,-1.2285
329,-3.1391,-3.9746,-1.8962,-1.5663,-1.7669,-7.3212,-4.1116,-3.5221,-3.8795,-3.4929,-4.4537,7.1428,-3.1947,-2.3468,-2.3887,-5.1143,-7.1015,2.2919,-6.4652,-1.0733,-1.575,-4.1388,0.0785,-2.004,-4.4271,-2.9318,1.2344,-1.1937,-0.5393,-0.4193,-2.0606,-1.4639
330,-4.1917,-4.9786,-2.6773,-2.536,-2.993,-8.2939,-4.4771,-4.7091,-4.7048,-4.2169,-5.2373,7.4275,-3.9176,-2.8049,-3.0906,-6.5562,-8.4254,2.4604,-7.8943,-1.4536,-2.1675,-5.1896,-0.8812,-2.0172,-5.8045,-4.2343,0.8246,-1.7417,-1.6386,-1.2604,-2.2633,-1.7122
331,-5.294,-6.0435,-3.4961,-3.5508,-4.2769,-9.349,-4.8777,-5.9628,-5.6,-4.9889,-6.0745,7.7784,-4.6906,-3.2918,-3.8337,-8.0794,-9.8365,2.6388,-9.4111,-1.8459,-2.7856,-6.2992,-1.8633,-2.0444,-7.2535,-5.5939,0.416,-2.3173,-2.7735,-2.1356,-2.4811,-1.9774
332,-6.3162,-7.0009,-4.2599,-4.4886,-5.462,-10.2938,-5.2579,-7.1044,-6.3637,-5.6765,-6.8316,8.0261,-5.3724,-3.7346,-4.5046,-9.4675,-11.104,2.8145,-10.7971,-2.2235,-3.3668,-7.3134,-2.8063,-2.0421,-8.562,-6.8573,0.0133,-2.8513,-3.8419,-2.9392,-2.6828,-2.2311
333,-2.6167,-1.3523,2.6905,4.1376,7.3127,0.0975,-3.1431,0.9296,1.9985,0.4265,-3.677,3.0218,-2.7375,-0.6789,0.9833,1.8271,-1.1344,2.6008,-2.9903,2.7691,0.9222,-0.4126,-0.3403,-0.5079,-0.0238,-0.1857,4.9119,4.1334,5.2507,2.8093,-1.2213,-2.0243
334,-6.0123,-5.8836,-4.1378,-4.1557,-5.0213,-8.7192,-5.0628,-6.1398,-4.3089,-4.6767,-5.9555,5.4964,-4.1724,-3.3455,-3.838,-8.3092,-9.4903,2.9483,-9.6134,-2.526,-3.4148,-6.5595,-3.5611,-1.2609,-7.2938,-6.6036,-0.6916,-2.6476,-4.1111,-2.6274,-2.5477,-2.2769
335,-4.6818,-3.7993,-3.2495,-2.8812,-3.3904,-6.1891,-4.4864,-4.0257,-1.4764,-2.9821,-4.316,2.7044,-2.2823,-2.5105,-2.4948,-5.7533,-6.5971,2.908,-7.0345,-2.4514,-2.8809,-4.7845,-3.375,-0.4771,-4.7063,-5.0821,-0.9963,-1.9073,-3.3113,-1.5079,-2.2094,-2.0685
336,-3.2531,-1.5714,-2.2961,-1.5126,-1.6388,-3.5074,-3.8856,-1.7672,1.5398,-1.1747,-2.5714,-0.2449,-0.2681,-1.6191,-1.0576,-3.0235,-3.5141,2.8696,-4.2866,-2.3641,-2.3063,-2.8868,-3.1549,0.3542,-1.9343,-3.4454,-1.3037,-1.1148,-2.4389,-0.2997,-1.8504,-1.8472
337,-1.8503,0.6431,-1.3669,-0.167,0.0837,-0.854,-3.3142,0.4666,4.5555,0.6221,-0.8475,-3.1997,1.7389,-0.7404,0.3672,-0.3245,-0.4573,2.8471,-1.5768,-2.2911,-1.7522,-1.0122,-2.9643,1.1949,0.8232,-1.8412,-1.6215,-0.3365,-1.5948,0.8967,-1.5001,-1.6406
338,-0.53,2.7402,-0.4946,1.0991,1.7055,1.6462,-2.7837,2.5692,7.4111,2.3189,0.7768,-5.9949,3.6348,0.09,1.7129,2.2184,2.4282,2.8337,0.9734,-2.2229,-1.2336,0.7555,-2.7912,1.9949,3.4256,-0.3327,-1.9239,0.3966,-0.8049,2.0255,-1.1701,-1.4474
339,0.6366,3.9861,0.9139,0.0798,-0.13,1.0251,-1.3687,1.5595,6.1637,0.0313,1.5375,-2.7619,2.8137,0.2023,2.9223,1.3043,1.378,0.7147,0.8613,-0.8702,-1.4008,1.2409,-0.7695,2.8302,4.8384,0.2564,0.7508,1.9563,0.8247,2.1914,-1.2027,2.2084
340,0.8707,4.7697,0.4804,2.4018,3.3767,4.0473,-2.0642,4.558,9.8739,3.8711,2.3562,-8.3092,5.3233,0.946,2.9774,4.6913,5.1794,2.7203,3.5087,-1.9835,-0.5882,2.5138,-2.331,2.6116,5.7789,1.2853,-2.0681,1.195,0.1419,3.1051,-0.7921,-1.1269
341,0.9608,4.716,0.5896,2.4467,3.437,3.9635,-1.8708,4.4567,9.4965,3.736,2.3211,-7.842,5.1264,0.9771,2.9044,4.6369,5.0623,2.6205,3.5099,-1.8102,-0.4573,2.5159,-2.0401,2.4324,5.5453,1.4055,-1.9101,1.2658,0.3051,3.0633,-0.7412,-0.9969
342,1.0058,4.5959,0.6677,2.446,3.4398,3.784,-1.7019,4.2742,9.0169,3.5387,2.2245,-7.2658,4.859,0.9805,2.7841,4.4883,4.8405,2.5281,3.4144,-1.6337,-0.3451,2.4561,-1.7505,2.2266,5.2173,1.473,-1.736,1.3127,0.441,2.983,-0.7011,-0.8714
343,1.074,4.53,0.7552,2.4664,3.47,3.6517,-1.5406,4.1324,8.6132,3.3802,2.1573,-6.7618,4.6376,0.9988,2.6934,4.3896,4.6797,2.45,3.3633,-1.4608,-0.2316,2.4319,-1.4694,2.049,4.9541,1.564,-1.5719,1.3728,0.5835,2.9291,-0.6567,-0.7485
344,1.16,4.5101,0.8499,2.5027,3.5217,3.5556,-1.388,4.0207,8.274,3.253,2.1127,-6.3164,4.453,1.0304,2.628,4.3286,4.5679,2.3861,3.3446,-1.2896,-0.1179,2.4363,-1.1966,1.8966,4.7421,1.6724,-1.4154,1.4434,0.7293,2.8965,-0.6085,-0.6266
345,1.2506,4.5116,0.9426,2.5407,3.5762,3.4669,-1.2467,3.9141,7.9588,3.1354,2.0715,-5.891,4.2807,1.0648,2.5698,4.2765,4.4697,2.3354,3.3306,-1.1191,-0.0086,2.449,-0.9296,1.7568,4.5489,1.7828,-1.2611,1.5174,0.8715,2.8713,-0.5597,-0.5069
346,1.3424,4.5298,1.0322,2.5773,3.6299,3.3786,-1.1173,3.8057,7.6607,3.0225,2.0294,-5.4765,4.1144,1.1016,2.5164,4.225,4.3779,2.2979,3.3134,-0.9476,0.0957,2.4657,-0.6682,1.6281,4.3654,1.8914,-1.1073,1.5935,1.0082,2.8503,-0.5101,-0.3877
347,1.436,4.5645,1.118,2.6119,3.6819,3.2908,-0.9989,3.6952,7.3764,2.9134,1.986,-5.0716,3.9538,1.1394,2.466,4.1747,4.2911,2.2738,3.2938,-0.7753,0.195,2.4863,-0.4113,1.5092,4.1916,1.9984,-0.954,1.6719,1.1393,2.8328,-0.4599,-0.2697
348,1.5327,4.6193,1.2018,2.646,3.7344,3.2067,-0.891,3.5839,7.1113,2.8103,1.9432,-4.6795,3.8005,1.1807,2.4218,4.1272,4.2134,2.2635,3.2736,-0.6007,0.2897,2.5131,-0.1593,1.4026,4.0295,2.1052,-0.801,1.7537,1.2653,2.8204,-0.408,-0.1508
349,1.6337,4.695,1.2834,2.6797,3.7873,3.127,-0.7927,3.4725,6.8635,2.7129,1.9011,-4.3,3.6548,1.2246,2.3824,4.0839,4.1448,2.2672,3.2546,-0.4242,0.3803,2.5466,0.0891,1.3071,3.8799,2.2126,-0.6486,1.8396,1.3864,2.8127,-0.3544,-0.0317
350,1.7396,4.7939,1.3639,2.7136,3.8417,3.0533,-0.7035,3.361,6.6361,2.6224,1.8609,-3.9343,3.5171,1.2731,2.3498,4.0451,4.0875,2.2854,3.237,-0.2441,0.4669,2.5881,0.3336,1.2247,3.743,2.3212,-0.496,1.9304,1.5028,2.8105,-0.298,0.0897
351,1.8511,4.916,1.4431,2.7475,3.8972,2.9858,-0.6226,3.2496,6.4263,2.538,1.8221,-3.5814,3.3872,1.3251,2.3228,4.0115,4.0406,2.3182,3.2221,-0.0607,0.55,2.6377,0.5756,1.1538,3.6191,2.4316,-0.3435,2.0264,1.6145,2.8131,-0.239,0.2125
352,1.969,5.0635,1.5221,2.7819,3.9549,2.9258,-0.5493,3.1379,6.237,2.4604,1.7857,-3.2419,3.2651,1.3824,2.303,3.983,4.006,2.3658,3.2098,0.1277,0.6296,2.6966,0.8148,1.0964,3.5079,2.5443,-0.1902,2.1284,1.7218,2.8214,-0.1762,0.3391
353,2.0939,5.2365,1.6005,2.8168,4.0142,2.8734,-0.4831,3.0261,6.0653,2.3892,1.7513,-2.9148,3.1509,1.444,2.2891,3.9606,3.9832,2.4285,3.2015,0.3208,0.7063,2.7649,1.0529,1.0508,3.4099,2.66,-0.0365,2.2367,1.8249,2.8347,-0.1099,0.4685
354,2.2265,5.4369,1.6797,2.8525,4.0762,2.8299,-0.4232,2.9139,5.9139,2.325,1.7198,-2.6005,3.0443,1.5117,2.2828,3.9439,3.9735,2.5065,3.197,0.5202,0.7801,2.8436,1.2893,1.019,3.3247,2.7789,0.1186,2.3523,1.9238,2.8536,-0.039,0.603
355,2.3675,5.665,1.7591,2.8888,4.1405,2.7954,-0.369,2.8015,5.7798,2.2671,1.6908,-2.298,2.9453,1.5844,2.2827,3.9339,3.9765,2.5999,3.1977,0.7259,0.8516,2.9329,1.526,0.9991,3.2524,2.9018,0.2749,2.4752,2.0187,2.8776,0.0364,0.7417
356,2.5175,5.9223,1.84,2.9264,4.2079,2.771,-0.3197,2.6883,5.6657,2.2161,1.6652,-2.0075,2.8535,1.6641,2.2905,3.93,3.9935,2.7089,3.2033,0.9393,0.9207,3.0337,1.7623,0.9933,3.193,3.029,0.4334,2.6065,2.1098,2.9072,0.1174,0.8869
357,2.6773,6.209,1.9219,2.9649,4.278,2.7565,-0.2749,2.5747,5.5682,2.1714,1.6425,-1.7278,2.7691,1.7494,2.3048,3.9334,4.0239,2.8335,3.2149,1.1604,0.9882,3.146,2.0003,0.9995,3.1462,3.1613,0.5936,2.7461,2.1973,2.9419,0.2037,1.0376
358,2.8472,6.5267,2.0062,3.0047,4.3516,2.7534,-0.2335,2.4599,5.4902,2.1334,1.6235,-1.4592,2.6914,1.8423,2.3271,3.9433,4.0689,2.9741,3.2324,1.3907,1.0538,3.2707,2.2392,1.0199,3.1121,3.2987,0.7568,2.8951,2.2813,2.9822,0.2965,1.1962
359,3.028,6.8751,2.092,3.0456,4.4282,2.7609,-0.1954,2.3443,5.4279,2.1015,1.6076,-1.2002,2.6206,1.9414,2.356,3.9607,4.1277,3.1304,3.2569,1.6299,1.1185,3.4078,2.4813,1.0521,3.09,3.4421,0.9225,3.0533,2.3619,3.0273,0.3955,1.3614
360,3.2201,7.2559,2.1811,3.088,4.5086,2.7808,-0.1592,2.2271,5.3843,2.0761,1.5958,-0.951,2.5559,2.0488,2.393,3.9847,4.2017,3.3027,3.288,1.8796,1.1818,3.5582,2.7253,1.0987,3.0802,3.5915,1.0919,3.222,2.4394,3.078,0.5017,1.536
361,3.424,7.6683,2.2723,3.1314,4.5921,2.8118,-0.1252,2.1086,5.3552,2.0564,1.5872,-0.7102,2.4975,2.1628,2.4366,4.0164,4.2895,3.4909,3.3268,2.1397,1.2448,3.7215,2.9741,1.1567,3.0817,3.7476,1.2644,3.4005,2.5137,3.1332,0.615,1.7183
362,3.6402,8.1143,2.3675,3.1764,4.6796,2.8561,-0.0917,1.988,5.3439,2.0429,1.5829,-0.478,2.4446,2.2856,2.4884,4.0547,4.3928,3.695,3.3729,2.4114,1.3068,3.8986,3.2259,1.2292,3.0951,3.9104,1.4415,3.5903,2.5853,3.1938,0.7363,1.9111
363,3.869,8.5924,2.4653,3.2223,4.7703,2.9117,-0.0593,1.8656,5.3455,2.0346,1.5819,-0.2526,2.3971,2.4153,2.5465,4.1007,4.5099,3.9147,3.4271,2.6945,1.3692,4.0891,3.4838,1.3126,3.1189,4.0806,1.6223,3.7905,2.6538,3.2586,0.8653,2.1126
364,4.1108,9.1047,2.5677,3.2699,4.865,2.9814,-0.0259,1.7405,5.364,2.0321,1.5854,-0.0344,2.3544,2.5543,2.6127,4.1532,4.6424,4.1502,3.4892,2.9903,1.4309,4.2938,3.7456,1.4107,3.154,4.2579,1.8084,4.0028,2.7197,3.3285,1.0031,2.326
365,4.3658,9.6492,2.6729,3.3181,4.9627,3.0624,0.0073,1.6132,5.3935,2.0341,1.592,0.1784,2.3163,2.7003,2.685,4.2132,4.7884,4.401,3.5598,3.2985,1.4937,4.5121,4.0149,1.5188,3.1983,4.4431,1.9986,4.2258,2.7828,3.4021,1.1491,2.5486
366,4.6344,10.2279,2.7834,3.3679,5.0643,3.158,0.0432,1.4826,5.4388,2.0415,1.6033,0.3855,2.2822,2.8558,2.7653,4.2792,4.9496,4.6671,3.6386,3.6203,1.556,4.7447,4.2887,1.6416,3.2534,4.6358,2.1949,4.4614,2.8434,3.4805,1.3045,2.7842
367,4.9165,10.8381,2.8969,3.4178,5.1684,3.2647,0.0797,1.3492,5.4929,2.0527,1.6174,0.5888,2.2518,3.0183,2.851,4.3525,5.1235,4.9478,3.7261,3.9551,1.6201,4.9907,4.5713,1.7736,3.3161,4.8365,2.3955,4.7077,2.9011,3.5618,1.4686,3.0296
368,5.2124,11.4823,3.0163,3.4693,5.2763,3.3865,0.1203,1.2121,5.5616,2.0687,1.6363,0.7876,2.2244,3.1906,2.9446,4.4311,5.3124,5.2433,3.8219,4.3041,1.6837,5.2511,4.8587,1.9202,3.3891,5.0449,2.6029,4.967,2.9566,3.6477,1.6426,3.2889
369,5.5218,12.1567,3.1384,3.5203,5.3862,3.5187,0.1622,1.0716,5.6366,2.0877,1.6576,0.9842,2.1997,3.3694,3.043,4.5167,5.5129,5.5525,3.9266,4.6666,1.7499,5.5242,5.1561,2.0745,3.4679,5.2614,2.8148,5.2369,3.0091,3.7355,1.8256,3.5581
370,5.8453,12.8649,3.2672,3.573,5.4999,3.6668,0.2099,0.9274,5.7256,2.1111,1.6839,1.1776,2.1774,3.5586,3.1492,4.6071,5.7285,5.876,4.0399,5.0439,1.8156,5.8118,5.4584,2.2439,3.5567,5.4857,3.034,5.5204,3.0597,3.8276,2.019,3.8423
371,6.1818,13.6005,3.3983,3.6242,5.6144,3.8238,0.2594,0.7791,5.8173,2.1364,1.7119,1.3705,2.1566,3.7533,3.2591,4.7037,5.9537,6.2117,4.1617,5.4344,1.8846,6.1109,5.7718,2.4191,3.649,5.7177,3.2575,5.8135,3.1069,3.9206,2.2214,4.1359
372,6.5309,14.364,3.5363,3.6763,5.7309,3.9971,0.3172,0.6252,5.9198,2.1647,1.7453,1.5619,2.1361,3.9575,3.3756,4.8027,6.1902,6.5581,4.2903,5.8381,1.9514,6.4223,6.0876,2.6087,3.7496,5.9557,3.4886,6.1186,3.1513,4.0171,2.4336,4.4455
373,6.8876,15.136,3.673,3.7218,5.8406,4.1751,0.3782,0.4616,6.0122,2.191,1.7787,1.7559,2.1117,4.1622,3.4911,4.9015,6.4242,6.9076,4.4213,6.2487,2.0189,6.738,6.4107,2.7981,3.8458,6.1964,3.721,6.4251,3.1871,4.1098,2.652,4.762
374,7.2535,15.9273,3.8151,3.7654,5.948,4.3686,0.4498,0.2898,6.1119,2.2184,1.8167,1.9486,2.0844,4.3748,3.6115,4.9985,6.6652,7.2632,4.5566,6.6697,2.0831,7.0631,6.7329,3.0014,3.9475,6.4401,3.9599,6.7399,3.218,4.2026,2.8791,5.0931
375,7.6451,16.7963,3.9598,3.8128,6.0721,4.5698,0.5125,0.1336,6.2386,2.2543,1.8521,2.1337,2.0699,4.6024,3.7439,5.1189,6.9527,7.6577,4.723,7.1246,2.1714,7.4196,7.092,3.2163,4.0609,6.7074,4.2053,7.084,3.2596,4.2955,3.1249,5.4288
376,8.1293,17.9736,4.155,3.9277,6.3102,4.8268,0.5564,0.0691,6.5384,2.3414,1.903,2.2872,2.1287,4.9084,3.9432,5.3381,7.4413,8.2003,5.0015,7.6998,2.3253,7.8941,7.5465,3.5106,4.2723,7.0633,4.4964,7.5648,3.3805,4.4391,3.4299,5.8018
377,8.7342,19.5131,4.4243,4.1401,6.7032,5.1444,0.5721,0.121,7.0182,2.4899,1.9778,2.4283,2.2874,5.3027,4.2182,5.6936,8.1521,8.9177,5.4128,8.4186,2.5544,8.4979,8.1281,3.8744,4.5985,7.5325,4.8474,8.2162,3.6023,4.671,3.804,6.2311
378,9.1549,20.2643,4.686,4.2614,6.8555,5.4452,0.7529,-0.1097,7.0449,2.5165,2.0995,2.734,2.2636,5.5395,4.3456,5.7956,8.2861,9.2187,5.4998,8.8426,2.5035,8.7818,8.3782,4.0909,4.7449,7.7718,5.1635,8.5765,3.6173,4.8992,4.0469,6.7339
379,1.3241,3.671,-1.8604,-1.1314,-1.3741,2.5623,3.4915,-3.5181,-1.7828,0.7445,0.0249,1.7927,-0.1107,1.8277,0.2319,2.3798,3.2173,0.4658,-0.1748,2.2314,1.1784,2.6672,2.0322,0.5671,-0.8654,1.2806,-0.1364,1.0335,-3.6346,-0.3789,2.0094,0.2651
380,4.3259,2.4448,2.1108,-0.2381,-0.7356,3.391,3.2068,-7.2384,-3.8394,-0.8141,1.5706,5.24,-3.005,1.3409,0.463,-0.8809,-4.263,0.2937,-1.497,2.3611,-2.151,2.1507,2.3552,0.3171,-1.1535,2.458,3.1537,0.6867,-1.9815,1.7182,1.1772,6.1218
381,0.9468,-3.0671,0.8637,-1.8292,-2.196,0.0404,-0.3656,-4.8549,-4.9416,0.4894,1.135,1.63,-1.2133,0.6651,-0.4696,-0.4858,-1.9389,-2.8599,-4.102,0.485,-2.0148,-0.3351,-1.2654,-0.9256,-2.8624,1.6494,0.5912,-0.362,-2.5152,0.5134,0.3777,0.4019
382,-1.556,-6.0951,-0.6109,-3.1493,-2.5142,-0.5267,-1.3756,-6.0514,-4.2101,-0.239,0.2079,1.3581,-3.7149,-0.7126,-0.1632,-2.1848,-2.379,-3.095,-4.8863,-1.1613,-0.7061,-1.0981,-2.1328,-0.8687,-5.2961,1.7952,0.6066,-2.0536,-1.6174,-1.6862,-0.2575,-1.0041
383,-2.5548,-6.3465,-2.8471,-3.5729,-5.319,-1.6836,0.2483,-4.9875,-3.0717,-0.0627,-0.6153,0.8872,-4.9287,-0.8173,-0.4141,-2.5155,-2.067,-3.7019,-4.111,-1.6901,0.4558,-1.2185,-1.9601,-0.388,-4.9946,0.176,0.2212,-3.2379,-1.9983,-3.4184,0.5032,-2.5386
384,-2.0928,-7.4969,-3.6436,-4.2093,-6.6541,-3.1131,1.7504,-3.3357,-2.028,-0.2075,-0.1883,0.811,-4.971,-0.5035,-0.7195,-3.1812,-3.1063,-3.427,-1.0342,-1.398,0.514,-2.884,-1.5695,-0.245,-4.1351,-1.6251,-0.5286,-1.9332,-2.5288,-2.7064,1.7195,-1.6498
385,-1.6243,-11.5372,-3.8981,-7.0576,-9.7942,-5.1221,2.3748,-2.9638,-3.5955,-1.7749,-0.6895,0.0343,-5.5658,-1.4964,-2.232,-7.0389,-6.2692,-4.4529,1.2857,-2.5061,-1.6899,-5.0575,-3.8357,0.1134,-4.101,-4.7055,-2.6944,-2.7942,-4.658,-3.1864,1.8546,-0.5122
386,-7.8612,-16.6273,-4.7362,-9.6584,-10.594,-2.7463,4.7116,-1.7633,-1.0298,-2.1746,-0.915,-5.4507,-5.5416,-3.7216,-4.4078,-11.7371,-5.8369,-5.9304,3.0158,-6.9499,-4.4101,-9.3198,-9.5876,0.6173,-5.6447,-8.5053,-7.8308,-6.8674,-5.8634,-4.6506,-1.0931,-2.4402
387,-2.0936,-6.5976,0.225,-3.5255,-4.3928,-3.1262,0.5586,1.9863,-4.7383,-1.3769,-1.9263,-0.4792,-3.1978,-3.9193,-3.6571,-6.2812,-3.6142,-2.1437,2.427,-3.4914,-2.3378,-4.5185,-3.8811,-1.9525,-3.4825,-3.5122,-3.9442,-4.9509,-1.7467,-1.1314,0.2479,0.1121
388,-0.3804,-2.0009,2.7672,2.1761,2.799,-1.9715,-2.212,5.7524,-0.8813,-0.9411,-0.6552,-0.6904,0.9844,-2.1406,-1.8288,-1.6345,-2.5924,0.5995,2.0576,-1.8121,-0.5441,-2.7415,-0.0195,-2.7832,-0.5299,-0.6215,-1.6659,-1.7798,2.7968,0.6318,-1.4658,-0.3482
389,-0.6727,-2.1406,4.1392,6.6829,9.7299,0.1428,-0.9274,11.0314,2.0513,1.0367,-0.0252,2.3653,5.1851,-0.6518,1.0835,7.135,2.9594,-1.6351,3.7459,-1.6377,4.5719,-0.658,2.9031,-4.8479,1.2289,3.1038,1.2063,3.6434,7.1348,3.3947,-1.8513,-2.524
390,-0.2945,-1.4801,3.9947,6.8556,9.6747,-0.2677,-1.5131,10.6534,2.2745,0.9222,0.0965,2.4651,5.3988,-0.3648,1.2969,7.2363,2.9182,-1.1473,3.263,-1.3457,4.4804,-0.4126,3.2277,-4.5603,1.537,3.1776,1.4054,3.8594,7.0817,3.4454,-1.8456,-2.5484
391,-0.2806,-1.3236,3.6929,6.3372,8.998,-0.2443,-1.425,9.8986,2.3716,0.9231,0.1221,2.1713,5.0303,-0.3206,1.2383,6.6716,2.7583,-0.9776,3.1462,-1.305,4.1079,-0.3925,2.9518,-4.1703,1.4814,2.9618,1.2275,3.5766,6.577,3.2835,-1.7483,-2.3826
